time,a.s.x,a.s.y,a.v.x,a.v.y,a.a.x,a.a.y,b.s.x,b.s.y,b.v.x,b.v.y,b.a.x,b.a.y
1.9941,0.139935,0.16326,-0.0179956,0.0282863,0,0,0.259475,0.21615,0.117996,0.0717137,0,0
1.9942,0.139933,0.163263,-0.0179956,0.0282863,0,0,0.259487,0.216157,0.117996,0.0717137,0,0
1.9943,0.139931,0.163266,-0.0179956,0.0282863,0,0,0.259499,0.216164,0.117996,0.0717137,0,0
1.9944,0.139929,0.163269,-0.0179956,0.0282863,0,0,0.259511,0.216171,0.117996,0.0717137,0,0
1.9945,0.139927,0.163272,-0.0179956,0.0282863,0,0,0.259523,0.216178,0.117996,0.0717137,0,0
1.9946,0.139926,0.163274,-0.0179956,0.0282863,0,0,0.259534,0.216186,0.117996,0.0717137,0,0
1.9947,0.139924,0.163277,-0.0179956,0.0282863,0,0,0.259546,0.216193,0.117996,0.0717137,0,0
1.9948,0.139922,0.16328,-0.0179956,0.0282863,0,0,0.259558,0.2162,0.117996,0.0717137,0,0
1.9949,0.13992,0.163283,-0.0179956,0.0282863,0,0,0.25957,0.216207,0.117996,0.0717137,0,0
1.995,0.139918,0.163286,-0.0179956,0.0282863,0,0,0.259582,0.216214,0.117996,0.0717137,0,0
1.9951,0.139917,0.163289,-0.0179956,0.0282863,0,0,0.259593,0.216221,0.117996,0.0717137,0,0
1.9952,0.139915,0.163291,-0.0179956,0.0282863,0,0,0.259605,0.216229,0.117996,0.0717137,0,0
1.9953,0.139913,0.163294,-0.0179956,0.0282863,0,0,0.259617,0.216236,0.117996,0.0717137,0,0
1.9954,0.139911,0.163297,-0.0179956,0.0282863,0,0,0.259629,0.216243,0.117996,0.0717137,0,0
1.9955,0.139909,0.1633,-0.0179956,0.0282863,0,0,0.259641,0.21625,0.117996,0.0717137,0,0
1.9956,0.139908,0.163303,-0.0179956,0.0282863,0,0,0.259652,0.216257,0.117996,0.0717137,0,0
1.9957,0.139906,0.163306,-0.0179956,0.0282863,0,0,0.259664,0.216264,0.117996,0.0717137,0,0
1.9958,0.139904,0.163308,-0.0179956,0.0282863,0,0,0.259676,0.216272,0.117996,0.0717137,0,0
1.9959,0.139902,0.163311,-0.0179956,0.0282863,0,0,0.259688,0.216279,0.117996,0.0717137,0,0
1.996,0.1399,0.163314,-0.0179956,0.0282863,0,0,0.2597,0.216286,0.117996,0.0717137,0,0
1.9961,0.139899,0.163317,-0.0179956,0.0282863,0,0,0.259711,0.216293,0.117996,0.0717137,0,0
1.9962,0.139897,0.16332,-0.0179956,0.0282863,0,0,0.259723,0.2163,0.117996,0.0717137,0,0
1.9963,0.139895,0.163322,-0.0179956,0.0282863,0,0,0.259735,0.216308,0.117996,0.0717137,0,0
1.9964,0.139893,0.163325,-0.0179956,0.0282863,0,0,0.259747,0.216315,0.117996,0.0717137,0,0
1.9965,0.139891,0.163328,-0.0179956,0.0282863,0,0,0.259759,0.216322,0.117996,0.0717137,0,0
1.9966,0.13989,0.163331,-0.0179956,0.0282863,0,0,0.25977,0.216329,0.117996,0.0717137,0,0
1.9967,0.139888,0.163334,-0.0179956,0.0282863,0,0,0.259782,0.216336,0.117996,0.0717137,0,0
1.9968,0.139886,0.163337,-0.0179956,0.0282863,0,0,0.259794,0.216343,0.117996,0.0717137,0,0
1.9969,0.139884,0.163339,-0.0179956,0.0282863,0,0,0.259806,0.216351,0.117996,0.0717137,0,0
1.997,0.139882,0.163342,-0.0179956,0.0282863,0,0,0.259818,0.216358,0.117996,0.0717137,0,0
1.9971,0.139881,0.163345,-0.0179956,0.0282863,0,0,0.259829,0.216365,0.117996,0.0717137,0,0
1.9972,0.139879,0.163348,-0.0179956,0.0282863,0,0,0.259841,0.216372,0.117996,0.0717137,0,0
1.9973,0.139877,0.163351,-0.0179956,0.0282863,0,0,0.259853,0.216379,0.117996,0.0717137,0,0
1.9974,0.139875,0.163354,-0.0179956,0.0282863,0,0,0.259865,0.216386,0.117996,0.0717137,0,0
1.9975,0.139873,0.163356,-0.0179956,0.0282863,0,0,0.259877,0.216394,0.117996,0.0717137,0,0
1.9976,0.139872,0.163359,-0.0179956,0.0282863,0,0,0.259888,0.216401,0.117996,0.0717137,0,0
1.9977,0.13987,0.163362,-0.0179956,0.0282863,0,0,0.2599,0.216408,0.117996,0.0717137,0,0
1.9978,0.139868,0.163365,-0.0179956,0.0282863,0,0,0.259912,0.216415,0.117996,0.0717137,0,0
1.9979,0.139866,0.163368,-0.0179956,0.0282863,0,0,0.259924,0.216422,0.117996,0.0717137,0,0
1.998,0.139864,0.163371,-0.0179956,0.0282863,0,0,0.259936,0.216429,0.117996,0.0717137,0,0
1.9981,0.139863,0.163373,-0.0179956,0.0282863,0,0,0.259947,0.216437,0.117996,0.0717137,0,0
1.9982,0.139861,0.163376,-0.0179956,0.0282863,0,0,0.259959,0.216444,0.117996,0.0717137,0,0
1.9983,0.139859,0.163379,-0.0179956,0.0282863,0,0,0.259971,0.216451,0.117996,0.0717137,0,0
1.9984,0.139857,0.163382,-0.0179956,0.0282863,0,0,0.259983,0.216458,0.117996,0.0717137,0,0
1.9985,0.139855,0.163385,-0.0179956,0.0282863,0,0,0.259995,0.216465,0.117996,0.0717137,0,0
1.9986,0.139854,0.163388,-0.0179956,0.0282863,0,0,0.260006,0.216472,0.117996,0.0717137,0,0
1.9987,0.139852,0.16339,-0.0179956,0.0282863,0,0,0.260018,0.21648,0.117996,0.0717137,0,0
1.9988,0.13985,0.163393,-0.0179956,0.0282863,0,0,0.26003,0.216487,0.117996,0.0717137,0,0
1.9989,0.139848,0.163396,-0.0179956,0.0282863,0,0,0.260042,0.216494,0.117996,0.0717137,0,0
1.999,0.139846,0.163399,-0.0179956,0.0282863,0,0,0.260054,0.216501,0.117996,0.0717137,0,0
1.9991,0.139845,0.163402,-0.0179956,0.0282863,0,0,0.260065,0.216508,0.117996,0.0717137,0,0
1.9992,0.139843,0.163405,-0.0179956,0.0282863,0,0,0.260077,0.216515,0.117996,0.0717137,0,0
1.9993,0.139841,0.163407,-0.0179956,0.0282863,0,0,0.260089,0.216523,0.117996,0.0717137,0,0
1.9994,0.139839,0.16341,-0.0179956,0.0282863,0,0,0.260101,0.21653,0.117996,0.0717137,0,0
1.9995,0.139837,0.163413,-0.0179956,0.0282863,0,0,0.260113,0.216537,0.117996,0.0717137,0,0
1.9996,0.139836,0.163416,-0.0179956,0.0282863,0,0,0.260124,0.216544,0.117996,0.0717137,0,0
1.9997,0.139834,0.163419,-0.0179956,0.0282863,0,0,0.260136,0.216551,0.117996,0.0717137,0,0
1.9998,0.139832,0.163421,-0.0179956,0.0282863,0,0,0.260148,0.216559,0.117996,0.0717137,0,0
1.9999,0.13983,0.163424,-0.0179956,0.0282863,0,0,0.26016,0.216566,0.117996,0.0717137,0,0
2,0.139828,0.163427,-0.0179956,0.0282863,0,0,0.260172,0.216573,0.117996,0.0717137,0,0
2.0001,0.139827,0.16343,-0.0179956,0.0282863,0,0,0.260183,0.21658,0.117996,0.0717137,0,0
2.0002,0.139825,0.163433,-0.0179956,0.0282863,0,0,0.260195,0.216587,0.117996,0.0717137,0,0
2.0003,0.139823,0.163436,-0.0179956,0.0282863,0,0,0.260207,0.216594,0.117996,0.0717137,0,0
2.0004,0.139821,0.163438,-0.0179956,0.0282863,0,0,0.260219,0.216602,0.117996,0.0717137,0,0
2.0005,0.139819,0.163441,-0.0179956,0.0282863,0,0,0.260231,0.216609,0.117996,0.0717137,0,0
2.0006,0.139818,0.163444,-0.0179956,0.0282863,0,0,0.260242,0.216616,0.117996,0.0717137,0,0
2.0007,0.139816,0.163447,-0.0179956,0.0282863,0,0,0.260254,0.216623,0.117996,0.0717137,0,0
2.0008,0.139814,0.16345,-0.0179956,0.0282863,0,0,0.260266,0.21663,0.117996,0.0717137,0,0
2.0009,0.139812,0.163453,-0.0179956,0.0282863,0,0,0.260278,0.216637,0.117996,0.0717137,0,0
2.001,0.13981,0.163455,-0.0179956,0.0282863,0,0,0.26029,0.216645,0.117996,0.0717137,0,0
2.0011,0.139809,0.163458,-0.0179956,0.0282863,0,0,0.260301,0.216652,0.117996,0.0717137,0,0
2.0012,0.139807,0.163461,-0.0179956,0.0282863,0,0,0.260313,0.216659,0.117996,0.0717137,0,0
2.0013,0.139805,0.163464,-0.0179956,0.0282863,0,0,0.260325,0.216666,0.117996,0.0717137,0,0
2.0014,0.139803,0.163467,-0.0179956,0.0282863,0,0,0.260337,0.216673,0.117996,0.0717137,0,0
2.0015,0.139801,0.16347,-0.0179956,0.0282863,0,0,0.260349,0.21668,0.117996,0.0717137,0,0
2.0016,0.1398,0.163472,-0.0179956,0.0282863,0,0,0.26036,0.216688,0.117996,0.0717137,0,0
2.0017,0.139798,0.163475,-0.0179956,0.0282863,0,0,0.260372,0.216695,0.117996,0.0717137,0,0
2.0018,0.139796,0.163478,-0.0179956,0.0282863,0,0,0.260384,0.216702,0.117996,0.0717137,0,0
2.0019,0.139794,0.163481,-0.0179956,0.0282863,0,0,0.260396,0.216709,0.117996,0.0717137,0,0
2.002,0.139792,0.163484,-0.0179956,0.0282863,0,0,0.260408,0.216716,0.117996,0.0717137,0,0
2.0021,0.139791,0.163487,-0.0179956,0.0282863,0,0,0.260419,0.216723,0.117996,0.0717137,0,0
2.0022,0.139789,0.163489,-0.0179956,0.0282863,0,0,0.260431,0.216731,0.117996,0.0717137,0,0
2.0023,0.139787,0.163492,-0.0179956,0.0282863,0,0,0.260443,0.216738,0.117996,0.0717137,0,0
2.0024,0.139785,0.163495,-0.0179956,0.0282863,0,0,0.260455,0.216745,0.117996,0.0717137,0,0
2.0025,0.139783,0.163498,-0.0179956,0.0282863,0,0,0.260467,0.216752,0.117996,0.0717137,0,0
2.0026,0.139782,0.163501,-0.0179956,0.0282863,0,0,0.260478,0.216759,0.117996,0.0717137,0,0
2.0027,0.13978,0.163504,-0.0179956,0.0282863,0,0,0.26049,0.216766,0.117996,0.0717137,0,0
2.0028,0.139778,0.163506,-0.0179956,0.0282863,0,0,0.260502,0.216774,0.117996,0.0717137,0,0
2.0029,0.139776,0.163509,-0.0179956,0.0282863,0,0,0.260514,0.216781,0.117996,0.0717137,0,0
2.003,0.139774,0.163512,-0.0179956,0.0282863,0,0,0.260526,0.216788,0.117996,0.0717137,0,0
2.0031,0.139773,0.163515,-0.0179956,0.0282863,0,0,0.260537,0.216795,0.117996,0.0717137,0,0
2.0032,0.139771,0.163518,-0.0179956,0.0282863,0,0,0.260549,0.216802,0.117996,0.0717137,0,0
2.0033,0.139769,0.16352,-0.0179956,0.0282863,0,0,0.260561,0.21681,0.117996,0.0717137,0,0
2.0034,0.139767,0.163523,-0.0179956,0.0282863,0,0,0.260573,0.216817,0.117996,0.0717137,0,0
2.0035,0.139765,0.163526,-0.0179956,0.0282863,0,0,0.260585,0.216824,0.117996,0.0717137,0,0
2.0036,0.139764,0.163529,-0.0179956,0.0282863,0,0,0.260596,0.216831,0.117996,0.0717137,0,0
2.0037,0.139762,0.163532,-0.0179956,0.0282863,0,0,0.260608,0.216838,0.117996,0.0717137,0,0
2.0038,0.13976,0.163535,-0.0179956,0.0282863,0,0,0.26062,0.216845,0.117996,0.0717137,0,0
2.0039,0.139758,0.163537,-0.0179956,0.0282863,0,0,0.260632,0.216853,0.117996,0.0717137,0,0
2.004,0.139756,0.16354,-0.0179956,0.0282863,0,0,0.260644,0.21686,0.117996,0.0717137,0,0
2.0041,0.139755,0.163543,-0.0179956,0.0282863,0,0,0.260655,0.216867,0.117996,0.0717137,0,0
2.0042,0.139753,0.163546,-0.0179956,0.0282863,0,0,0.260667,0.216874,0.117996,0.0717137,0,0
2.0043,0.139751,0.163549,-0.0179956,0.0282863,0,0,0.260679,0.216881,0.117996,0.0717137,0,0
2.0044,0.139749,0.163552,-0.0179956,0.0282863,0,0,0.260691,0.216888,0.117996,0.0717137,0,0
2.0045,0.139747,0.163554,-0.0179956,0.0282863,0,0,0.260703,0.216896,0.117996,0.0717137,0,0
2.0046,0.139746,0.163557,-0.0179956,0.0282863,0,0,0.260714,0.216903,0.117996,0.0717137,0,0
