time,a.s.x,a.s.y,a.v.x,a.v.y,a.a.x,a.a.y,b.s.x,b.s.y,b.v.x,b.v.y,b.a.x,b.a.y
0.78,0.039,0.1,0.05,0,0,0,0.1,0.039,0,0.05,0,0
0.7801,0.039005,0.1,0.05,0,0,0,0.1,0.039005,0,0.05,0,0
0.7802,0.03901,0.1,0.05,0,0,0,0.1,0.03901,0,0.05,0,0
0.7803,0.039015,0.1,0.05,0,0,0,0.1,0.039015,0,0.05,0,0
0.7804,0.03902,0.1,0.05,0,0,0,0.1,0.03902,0,0.05,0,0
0.7805,0.039025,0.1,0.05,0,0,0,0.1,0.039025,0,0.05,0,0
0.7806,0.03903,0.1,0.05,0,0,0,0.1,0.03903,0,0.05,0,0
0.7807,0.039035,0.1,0.05,0,0,0,0.1,0.039035,0,0.05,0,0
0.7808,0.03904,0.1,0.05,0,0,0,0.1,0.03904,0,0.05,0,0
0.7809,0.039045,0.1,0.05,0,0,0,0.1,0.039045,0,0.05,0,0
0.781,0.03905,0.1,0.05,0,0,0,0.1,0.03905,0,0.05,0,0
0.7811,0.039055,0.1,0.05,0,0,0,0.1,0.039055,0,0.05,0,0
0.7812,0.03906,0.1,0.05,0,0,0,0.1,0.03906,0,0.05,0,0
0.7813,0.039065,0.1,0.05,0,0,0,0.1,0.039065,0,0.05,0,0
0.7814,0.03907,0.1,0.05,0,0,0,0.1,0.03907,0,0.05,0,0
0.7815,0.039075,0.1,0.05,0,0,0,0.1,0.039075,0,0.05,0,0
0.7816,0.03908,0.1,0.05,0,0,0,0.1,0.03908,0,0.05,0,0
0.7817,0.039085,0.1,0.05,0,0,0,0.1,0.039085,0,0.05,0,0
0.7818,0.03909,0.1,0.05,0,0,0,0.1,0.03909,0,0.05,0,0
0.7819,0.039095,0.1,0.05,0,0,0,0.1,0.039095,0,0.05,0,0
0.782,0.0391,0.1,0.05,0,0,0,0.1,0.0391,0,0.05,0,0
0.7821,0.039105,0.1,0.05,0,0,0,0.1,0.039105,0,0.05,0,0
0.7822,0.03911,0.1,0.05,0,0,0,0.1,0.03911,0,0.05,0,0
0.7823,0.039115,0.1,0.05,0,0,0,0.1,0.039115,0,0.05,0,0
0.7824,0.03912,0.1,0.05,0,0,0,0.1,0.03912,0,0.05,0,0
0.7825,0.039125,0.1,0.05,0,0,0,0.1,0.039125,0,0.05,0,0
0.7826,0.03913,0.1,0.05,0,0,0,0.1,0.03913,0,0.05,0,0
0.7827,0.039135,0.1,0.05,0,0,0,0.1,0.039135,0,0.05,0,0
0.7828,0.03914,0.1,0.05,0,0,0,0.1,0.03914,0,0.05,0,0
0.7829,0.039145,0.1,0.05,0,0,0,0.1,0.039145,0,0.05,0,0
0.783,0.03915,0.1,0.05,0,0,0,0.1,0.03915,0,0.05,0,0
0.7831,0.039155,0.1,0.05,0,0,0,0.1,0.039155,0,0.05,0,0
0.7832,0.03916,0.1,0.05,0,0,0,0.1,0.03916,0,0.05,0,0
0.7833,0.039165,0.1,0.05,0,0,0,0.1,0.039165,0,0.05,0,0
0.7834,0.03917,0.1,0.05,0,0,0,0.1,0.03917,0,0.05,0,0
0.7835,0.039175,0.1,0.05,0,0,0,0.1,0.039175,0,0.05,0,0
0.7836,0.03918,0.1,0.05,0,0,0,0.1,0.03918,0,0.05,0,0
0.7837,0.039185,0.1,0.05,0,0,0,0.1,0.039185,0,0.05,0,0
0.7838,0.03919,0.1,0.05,0,0,0,0.1,0.03919,0,0.05,0,0
0.7839,0.039195,0.1,0.05,0,0,0,0.1,0.039195,0,0.05,0,0
0.784,0.0392,0.1,0.05,0,0,0,0.1,0.0392,0,0.05,0,0
0.7841,0.039205,0.1,0.05,0,0,0,0.1,0.039205,0,0.05,0,0
0.7842,0.03921,0.1,0.05,0,0,0,0.1,0.03921,0,0.05,0,0
0.7843,0.039215,0.1,0.05,0,0,0,0.1,0.039215,0,0.05,0,0
0.7844,0.03922,0.1,0.05,0,0,0,0.1,0.03922,0,0.05,0,0
0.7845,0.039225,0.1,0.05,0,0,0,0.1,0.039225,0,0.05,0,0
0.7846,0.03923,0.1,0.05,0,0,0,0.1,0.03923,0,0.05,0,0
0.7847,0.039235,0.1,0.05,0,0,0,0.1,0.039235,0,0.05,0,0
0.7848,0.03924,0.1,0.05,0,0,0,0.1,0.03924,0,0.05,0,0
0.7849,0.039245,0.1,0.05,0,0,0,0.1,0.039245,0,0.05,0,0
0.785,0.03925,0.1,0.05,0,0,0,0.1,0.03925,0,0.05,0,0
0.7851,0.039255,0.1,0.05,0,0,0,0.1,0.039255,0,0.05,0,0
0.7852,0.03926,0.1,0.05,0,0,0,0.1,0.03926,0,0.05,0,0
0.7853,0.039265,0.1,0.05,0,0,0,0.1,0.039265,0,0.05,0,0
0.7854,0.03927,0.1,0.05,0,0,0,0.1,0.03927,0,0.05,0,0
0.7855,0.039275,0.1,0.05,0,0,0,0.1,0.039275,0,0.05,0,0
0.7856,0.03928,0.1,0.05,0,0,0,0.1,0.03928,0,0.05,0,0
0.7857,0.039285,0.1,0.05,0,0,0,0.1,0.039285,0,0.05,0,0
0.7858,0.03929,0.1,0.05,0,0,0,0.1,0.03929,0,0.05,0,0
0.7859,0.039295,0.1,0.05,0,0,0,0.1,0.039295,0,0.05,0,0
0.786,0.0393,0.1,0.05,0,0,0,0.1,0.0393,0,0.05,0,0
0.7861,0.039305,0.1,0.05,0,0,0,0.1,0.039305,0,0.05,0,0
0.7862,0.03931,0.1,0.05,0,0,0,0.1,0.03931,0,0.05,0,0
0.7863,0.039315,0.1,0.05,0,0,0,0.1,0.039315,0,0.05,0,0
0.7864,0.03932,0.1,0.05,0,0,0,0.1,0.03932,0,0.05,0,0
0.7865,0.039325,0.1,0.05,0,0,0,0.1,0.039325,0,0.05,0,0
0.7866,0.03933,0.1,0.05,0,0,0,0.1,0.03933,0,0.05,0,0
0.7867,0.039335,0.1,0.05,0,0,0,0.1,0.039335,0,0.05,0,0
0.7868,0.03934,0.1,0.05,0,0,0,0.1,0.03934,0,0.05,0,0
0.7869,0.039345,0.1,0.05,0,0,0,0.1,0.039345,0,0.05,0,0
0.787,0.03935,0.1,0.05,0,0,0,0.1,0.03935,0,0.05,0,0
0.7871,0.039355,0.1,0.05,0,0,0,0.1,0.039355,0,0.05,0,0
0.7872,0.03936,0.1,0.05,0,0,0,0.1,0.03936,0,0.05,0,0
0.7873,0.039365,0.1,0.05,0,0,0,0.1,0.039365,0,0.05,0,0
0.7874,0.03937,0.1,0.05,0,0,0,0.1,0.03937,0,0.05,0,0
0.7875,0.039375,0.1,0.05,0,0,0,0.1,0.039375,0,0.05,0,0
0.7876,0.03938,0.1,0.05,0,0,0,0.1,0.03938,0,0.05,0,0
0.7877,0.039385,0.1,0.05,0,0,0,0.1,0.039385,0,0.05,0,0
0.7878,0.03939,0.1,0.05,0,0,0,0.1,0.03939,0,0.05,0,0
0.7879,0.039395,0.1,0.05,0,0,0,0.1,0.039395,0,0.05,0,0
0.788,0.0394,0.1,0.05,0,0,0,0.1,0.0394,0,0.05,0,0
0.7881,0.039405,0.1,0.05,0,0,0,0.1,0.039405,0,0.05,0,0
0.7882,0.03941,0.1,0.05,0,0,0,0.1,0.03941,0,0.05,0,0
0.7883,0.039415,0.1,0.05,0,0,0,0.1,0.039415,0,0.05,0,0
0.7884,0.03942,0.1,0.05,0,0,0,0.1,0.03942,0,0.05,0,0
0.7885,0.039425,0.1,0.05,0,0,0,0.1,0.039425,0,0.05,0,0
0.7886,0.03943,0.1,0.05,0,0,0,0.1,0.03943,0,0.05,0,0
0.7887,0.039435,0.1,0.05,0,0,0,0.1,0.039435,0,0.05,0,0
0.7888,0.03944,0.1,0.05,0,0,0,0.1,0.03944,0,0.05,0,0
0.7889,0.039445,0.1,0.05,0,0,0,0.1,0.039445,0,0.05,0,0
0.789,0.03945,0.1,0.05,0,0,0,0.1,0.03945,0,0.05,0,0
0.7891,0.039455,0.1,0.05,0,0,0,0.1,0.039455,0,0.05,0,0
0.7892,0.03946,0.1,0.05,0,0,0,0.1,0.03946,0,0.05,0,0
0.7893,0.039465,0.1,0.05,0,0,0,0.1,0.039465,0,0.05,0,0
0.7894,0.03947,0.1,0.05,0,0,0,0.1,0.03947,0,0.05,0,0
0.7895,0.039475,0.1,0.05,0,0,0,0.1,0.039475,0,0.05,0,0
0.7896,0.03948,0.1,0.05,0,0,0,0.1,0.03948,0,0.05,0,0
0.7897,0.039485,0.1,0.05,0,0,0,0.1,0.039485,0,0.05,0,0
0.7898,0.03949,0.1,0.05,0,0,0,0.1,0.03949,0,0.05,0,0
0.7899,0.039495,0.1,0.05,0,0,0,0.1,0.039495,0,0.05,0,0
0.79,0.0395,0.1,0.05,0,0,0,0.1,0.0395,0,0.05,0,0
0.7901,0.039505,0.1,0.05,0,0,0,0.1,0.039505,0,0.05,0,0
0.7902,0.03951,0.1,0.05,0,0,0,0.1,0.03951,0,0.05,0,0
0.7903,0.039515,0.1,0.05,0,0,0,0.1,0.039515,0,0.05,0,0
0.7904,0.03952,0.1,0.05,0,0,0,0.1,0.03952,0,0.05,0,0
0.7905,0.039525,0.1,0.05,0,0,0,0.1,0.039525,0,0.05,0,0
0.7906,0.03953,0.1,0.05,0,0,0,0.1,0.03953,0,0.05,0,0
0.7907,0.039535,0.1,0.05,0,0,0,0.1,0.039535,0,0.05,0,0
0.7908,0.03954,0.1,0.05,0,0,0,0.1,0.03954,0,0.05,0,0
0.7909,0.039545,0.1,0.05,0,0,0,0.1,0.039545,0,0.05,0,0
0.791,0.03955,0.1,0.05,0,0,0,0.1,0.03955,0,0.05,0,0
0.7911,0.039555,0.1,0.05,0,0,0,0.1,0.039555,0,0.05,0,0
0.7912,0.03956,0.1,0.05,0,0,0,0.1,0.03956,0,0.05,0,0
0.7913,0.039565,0.1,0.05,0,0,0,0.1,0.039565,0,0.05,0,0
0.7914,0.03957,0.1,0.05,0,0,0,0.1,0.03957,0,0.05,0,0
0.7915,0.039575,0.1,0.05,0,0,0,0.1,0.039575,0,0.05,0,0
0.7916,0.03958,0.1,0.05,0,0,0,0.1,0.03958,0,0.05,0,0
0.7917,0.039585,0.1,0.05,0,0,0,0.1,0.039585,0,0.05,0,0
0.7918,0.03959,0.1,0.05,0,0,0,0.1,0.03959,0,0.05,0,0
0.7919,0.039595,0.1,0.05,0,0,0,0.1,0.039595,0,0.05,0,0
0.792,0.0396,0.1,0.05,0,0,0,0.1,0.0396,0,0.05,0,0
0.7921,0.039605,0.1,0.05,0,0,0,0.1,0.039605,0,0.05,0,0
0.7922,0.03961,0.1,0.05,0,0,0,0.1,0.03961,0,0.05,0,0
0.7923,0.039615,0.1,0.05,0,0,0,0.1,0.039615,0,0.05,0,0
0.7924,0.03962,0.1,0.05,0,0,0,0.1,0.03962,0,0.05,0,0
0.7925,0.039625,0.1,0.05,0,0,0,0.1,0.039625,0,0.05,0,0
0.7926,0.03963,0.1,0.05,0,0,0,0.1,0.03963,0,0.05,0,0
0.7927,0.039635,0.1,0.05,0,0,0,0.1,0.039635,0,0.05,0,0
0.7928,0.03964,0.1,0.05,0,0,0,0.1,0.03964,0,0.05,0,0
0.7929,0.039645,0.1,0.05,0,0,0,0.1,0.039645,0,0.05,0,0
0.793,0.03965,0.1,0.05,0,0,0,0.1,0.03965,0,0.05,0,0
0.7931,0.039655,0.1,0.05,0,0,0,0.1,0.039655,0,0.05,0,0
0.7932,0.03966,0.1,0.05,0,0,0,0.1,0.03966,0,0.05,0,0
0.7933,0.039665,0.1,0.05,0,0,0,0.1,0.039665,0,0.05,0,0
0.7934,0.03967,0.1,0.05,0,0,0,0.1,0.03967,0,0.05,0,0
0.7935,0.039675,0.1,0.05,0,0,0,0.1,0.039675,0,0.05,0,0
0.7936,0.03968,0.1,0.05,0,0,0,0.1,0.03968,0,0.05,0,0
0.7937,0.039685,0.1,0.05,0,0,0,0.1,0.039685,0,0.05,0,0
0.7938,0.03969,0.1,0.05,0,0,0,0.1,0.03969,0,0.05,0,0
0.7939,0.039695,0.1,0.05,0,0,0,0.1,0.039695,0,0.05,0,0
0.794,0.0397,0.1,0.05,0,0,0,0.1,0.0397,0,0.05,0,0
0.7941,0.039705,0.1,0.05,0,0,0,0.1,0.039705,0,0.05,0,0
0.7942,0.03971,0.1,0.05,0,0,0,0.1,0.03971,0,0.05,0,0
0.7943,0.039715,0.1,0.05,0,0,0,0.1,0.039715,0,0.05,0,0
0.7944,0.03972,0.1,0.05,0,0,0,0.1,0.03972,0,0.05,0,0
0.7945,0.039725,0.1,0.05,0,0,0,0.1,0.039725,0,0.05,0,0
0.7946,0.03973,0.1,0.05,0,0,0,0.1,0.03973,0,0.05,0,0
0.7947,0.039735,0.1,0.05,0,0,0,0.1,0.039735,0,0.05,0,0
0.7948,0.03974,0.1,0.05,0,0,0,0.1,0.03974,0,0.05,0,0
0.7949,0.039745,0.1,0.05,0,0,0,0.1,0.039745,0,0.05,0,0
0.795,0.03975,0.1,0.05,0,0,0,0.1,0.03975,0,0.05,0,0
0.7951,0.039755,0.1,0.05,0,0,0,0.1,0.039755,0,0.05,0,0
0.7952,0.03976,0.1,0.05,0,0,0,0.1,0.03976,0,0.05,0,0
0.7953,0.039765,0.1,0.05,0,0,0,0.1,0.039765,0,0.05,0,0
0.7954,0.03977,0.1,0.05,0,0,0,0.1,0.03977,0,0.05,0,0
0.7955,0.039775,0.1,0.05,0,0,0,0.1,0.039775,0,0.05,0,0
0.7956,0.03978,0.1,0.05,0,0,0,0.1,0.03978,0,0.05,0,0
0.7957,0.039785,0.1,0.05,0,0,0,0.1,0.039785,0,0.05,0,0
0.7958,0.03979,0.1,0.05,0,0,0,0.1,0.03979,0,0.05,0,0
0.7959,0.039795,0.1,0.05,0,0,0,0.1,0.039795,0,0.05,0,0
0.796,0.0398,0.1,0.05,0,0,0,0.1,0.0398,0,0.05,0,0
0.7961,0.039805,0.1,0.05,0,0,0,0.1,0.039805,0,0.05,0,0
0.7962,0.03981,0.1,0.05,0,0,0,0.1,0.03981,0,0.05,0,0
0.7963,0.039815,0.1,0.05,0,0,0,0.1,0.039815,0,0.05,0,0
0.7964,0.03982,0.1,0.05,0,0,0,0.1,0.03982,0,0.05,0,0
0.7965,0.039825,0.1,0.05,0,0,0,0.1,0.039825,0,0.05,0,0
0.7966,0.03983,0.1,0.05,0,0,0,0.1,0.03983,0,0.05,0,0
0.7967,0.039835,0.1,0.05,0,0,0,0.1,0.039835,0,0.05,0,0
0.7968,0.03984,0.1,0.05,0,0,0,0.1,0.03984,0,0.05,0,0
0.7969,0.039845,0.1,0.05,0,0,0,0.1,0.039845,0,0.05,0,0
0.797,0.03985,0.1,0.05,0,0,0,0.1,0.03985,0,0.05,0,0
0.7971,0.039855,0.1,0.05,0,0,0,0.1,0.039855,0,0.05,0,0
0.7972,0.03986,0.1,0.05,0,0,0,0.1,0.03986,0,0.05,0,0
0.7973,0.039865,0.1,0.05,0,0,0,0.1,0.039865,0,0.05,0,0
0.7974,0.03987,0.1,0.05,0,0,0,0.1,0.03987,0,0.05,0,0
0.7975,0.039875,0.1,0.05,0,0,0,0.1,0.039875,0,0.05,0,0
0.7976,0.03988,0.1,0.05,0,0,0,0.1,0.03988,0,0.05,0,0
0.7977,0.039885,0.1,0.05,0,0,0,0.1,0.039885,0,0.05,0,0
0.7978,0.03989,0.1,0.05,0,0,0,0.1,0.03989,0,0.05,0,0
0.7979,0.039895,0.1,0.05,0,0,0,0.1,0.039895,0,0.05,0,0
0.798,0.0399,0.1,0.05,0,0,0,0.1,0.0399,0,0.05,0,0
0.7981,0.039905,0.1,0.05,0,0,0,0.1,0.039905,0,0.05,0,0
0.7982,0.03991,0.1,0.05,0,0,0,0.1,0.03991,0,0.05,0,0
0.7983,0.039915,0.1,0.05,0,0,0,0.1,0.039915,0,0.05,0,0
0.7984,0.03992,0.1,0.05,0,0,0,0.1,0.03992,0,0.05,0,0
0.7985,0.039925,0.1,0.05,0,0,0,0.1,0.039925,0,0.05,0,0
0.7986,0.03993,0.1,0.05,0,0,0,0.1,0.03993,0,0.05,0,0
0.7987,0.039935,0.1,0.05,0,0,0,0.1,0.039935,0,0.05,0,0
0.7988,0.03994,0.1,0.05,0,0,0,0.1,0.03994,0,0.05,0,0
0.7989,0.039945,0.1,0.05,0,0,0,0.1,0.039945,0,0.05,0,0
0.799,0.03995,0.1,0.05,0,0,0,0.1,0.03995,0,0.05,0,0
0.7991,0.039955,0.1,0.05,0,0,0,0.1,0.039955,0,0.05,0,0
0.7992,0.03996,0.1,0.05,0,0,0,0.1,0.03996,0,0.05,0,0
0.7993,0.039965,0.1,0.05,0,0,0,0.1,0.039965,0,0.05,0,0
0.7994,0.03997,0.1,0.05,0,0,0,0.1,0.03997,0,0.05,0,0
0.7995,0.039975,0.1,0.05,0,0,0,0.1,0.039975,0,0.05,0,0
0.7996,0.03998,0.1,0.05,0,0,0,0.1,0.03998,0,0.05,0,0
0.7997,0.039985,0.1,0.05,0,0,0,0.1,0.039985,0,0.05,0,0
0.7998,0.03999,0.1,0.05,0,0,0,0.1,0.03999,0,0.05,0,0
0.7999,0.039995,0.1,0.05,0,0,0,0.1,0.039995,0,0.05,0,0
0.8,0.04,0.1,0.05,0,0,0,0.1,0.04,0,0.05,0,0
0.8001,0.040005,0.1,0.05,0,0,0,0.1,0.040005,0,0.05,0,0
0.8002,0.04001,0.1,0.05,0,0,0,0.1,0.04001,0,0.05,0,0
0.8003,0.040015,0.1,0.05,0,0,0,0.1,0.040015,0,0.05,0,0
0.8004,0.04002,0.1,0.05,0,0,0,0.1,0.04002,0,0.05,0,0
0.8005,0.040025,0.1,0.05,0,0,0,0.1,0.040025,0,0.05,0,0
0.8006,0.04003,0.1,0.05,0,0,0,0.1,0.04003,0,0.05,0,0
0.8007,0.040035,0.1,0.05,0,0,0,0.1,0.040035,0,0.05,0,0
0.8008,0.04004,0.1,0.05,0,0,0,0.1,0.04004,0,0.05,0,0
0.8009,0.040045,0.1,0.05,0,0,0,0.1,0.040045,0,0.05,0,0
0.801,0.04005,0.1,0.05,0,0,0,0.1,0.04005,0,0.05,0,0
0.8011,0.040055,0.1,0.05,0,0,0,0.1,0.040055,0,0.05,0,0
0.8012,0.04006,0.1,0.05,0,0,0,0.1,0.04006,0,0.05,0,0
0.8013,0.040065,0.1,0.05,0,0,0,0.1,0.040065,0,0.05,0,0
0.8014,0.04007,0.1,0.05,0,0,0,0.1,0.04007,0,0.05,0,0
0.8015,0.040075,0.1,0.05,0,0,0,0.1,0.040075,0,0.05,0,0
0.8016,0.04008,0.1,0.05,0,0,0,0.1,0.04008,0,0.05,0,0
0.8017,0.040085,0.1,0.05,0,0,0,0.1,0.040085,0,0.05,0,0
0.8018,0.04009,0.1,0.05,0,0,0,0.1,0.04009,0,0.05,0,0
0.8019,0.040095,0.1,0.05,0,0,0,0.1,0.040095,0,0.05,0,0
0.802,0.0401,0.1,0.05,0,0,0,0.1,0.0401,0,0.05,0,0
0.8021,0.040105,0.1,0.05,0,0,0,0.1,0.040105,0,0.05,0,0
0.8022,0.04011,0.1,0.05,0,0,0,0.1,0.04011,0,0.05,0,0
0.8023,0.040115,0.1,0.05,0,0,0,0.1,0.040115,0,0.05,0,0
0.8024,0.04012,0.1,0.05,0,0,0,0.1,0.04012,0,0.05,0,0
0.8025,0.040125,0.1,0.05,0,0,0,0.1,0.040125,0,0.05,0,0
0.8026,0.04013,0.1,0.05,0,0,0,0.1,0.04013,0,0.05,0,0
0.8027,0.040135,0.1,0.05,0,0,0,0.1,0.040135,0,0.05,0,0
0.8028,0.04014,0.1,0.05,0,0,0,0.1,0.04014,0,0.05,0,0
0.8029,0.040145,0.1,0.05,0,0,0,0.1,0.040145,0,0.05,0,0
0.803,0.04015,0.1,0.05,0,0,0,0.1,0.04015,0,0.05,0,0
0.8031,0.040155,0.1,0.05,0,0,0,0.1,0.040155,0,0.05,0,0
0.8032,0.04016,0.1,0.05,0,0,0,0.1,0.04016,0,0.05,0,0
0.8033,0.040165,0.1,0.05,0,0,0,0.1,0.040165,0,0.05,0,0
0.8034,0.04017,0.1,0.05,0,0,0,0.1,0.04017,0,0.05,0,0
0.8035,0.040175,0.1,0.05,0,0,0,0.1,0.040175,0,0.05,0,0
0.8036,0.04018,0.1,0.05,0,0,0,0.1,0.04018,0,0.05,0,0
0.8037,0.040185,0.1,0.05,0,0,0,0.1,0.040185,0,0.05,0,0
0.8038,0.04019,0.1,0.05,0,0,0,0.1,0.04019,0,0.05,0,0
0.8039,0.040195,0.1,0.05,0,0,0,0.1,0.040195,0,0.05,0,0
0.804,0.0402,0.1,0.05,0,0,0,0.1,0.0402,0,0.05,0,0
0.8041,0.040205,0.1,0.05,0,0,0,0.1,0.040205,0,0.05,0,0
0.8042,0.04021,0.1,0.05,0,0,0,0.1,0.04021,0,0.05,0,0
0.8043,0.040215,0.1,0.05,0,0,0,0.1,0.040215,0,0.05,0,0
0.8044,0.04022,0.1,0.05,0,0,0,0.1,0.04022,0,0.05,0,0
0.8045,0.040225,0.1,0.05,0,0,0,0.1,0.040225,0,0.05,0,0
0.8046,0.04023,0.1,0.05,0,0,0,0.1,0.04023,0,0.05,0,0
0.8047,0.040235,0.1,0.05,0,0,0,0.1,0.040235,0,0.05,0,0
0.8048,0.04024,0.1,0.05,0,0,0,0.1,0.04024,0,0.05,0,0
0.8049,0.040245,0.1,0.05,0,0,0,0.1,0.040245,0,0.05,0,0
0.805,0.04025,0.1,0.05,0,0,0,0.1,0.04025,0,0.05,0,0
0.8051,0.040255,0.1,0.05,0,0,0,0.1,0.040255,0,0.05,0,0
0.8052,0.04026,0.1,0.05,0,0,0,0.1,0.04026,0,0.05,0,0
0.8053,0.040265,0.1,0.05,0,0,0,0.1,0.040265,0,0.05,0,0
0.8054,0.04027,0.1,0.05,0,0,0,0.1,0.04027,0,0.05,0,0
0.8055,0.040275,0.1,0.05,0,0,0,0.1,0.040275,0,0.05,0,0
0.8056,0.04028,0.1,0.05,0,0,0,0.1,0.04028,0,0.05,0,0
0.8057,0.040285,0.1,0.05,0,0,0,0.1,0.040285,0,0.05,0,0
0.8058,0.04029,0.1,0.05,0,0,0,0.1,0.04029,0,0.05,0,0
0.8059,0.040295,0.1,0.05,0,0,0,0.1,0.040295,0,0.05,0,0
0.806,0.0403,0.1,0.05,0,0,0,0.1,0.0403,0,0.05,0,0
0.8061,0.040305,0.1,0.05,0,0,0,0.1,0.040305,0,0.05,0,0
0.8062,0.04031,0.1,0.05,0,0,0,0.1,0.04031,0,0.05,0,0
0.8063,0.040315,0.1,0.05,0,0,0,0.1,0.040315,0,0.05,0,0
0.8064,0.04032,0.1,0.05,0,0,0,0.1,0.04032,0,0.05,0,0
0.8065,0.040325,0.1,0.05,0,0,0,0.1,0.040325,0,0.05,0,0
0.8066,0.04033,0.1,0.05,0,0,0,0.1,0.04033,0,0.05,0,0
0.8067,0.040335,0.1,0.05,0,0,0,0.1,0.040335,0,0.05,0,0
0.8068,0.04034,0.1,0.05,0,0,0,0.1,0.04034,0,0.05,0,0
0.8069,0.040345,0.1,0.05,0,0,0,0.1,0.040345,0,0.05,0,0
0.807,0.04035,0.1,0.05,0,0,0,0.1,0.04035,0,0.05,0,0
0.8071,0.040355,0.1,0.05,0,0,0,0.1,0.040355,0,0.05,0,0
0.8072,0.04036,0.1,0.05,0,0,0,0.1,0.04036,0,0.05,0,0
0.8073,0.040365,0.1,0.05,0,0,0,0.1,0.040365,0,0.05,0,0
0.8074,0.04037,0.1,0.05,0,0,0,0.1,0.04037,0,0.05,0,0
0.8075,0.040375,0.1,0.05,0,0,0,0.1,0.040375,0,0.05,0,0
0.8076,0.04038,0.1,0.05,0,0,0,0.1,0.04038,0,0.05,0,0
0.8077,0.040385,0.1,0.05,0,0,0,0.1,0.040385,0,0.05,0,0
0.8078,0.04039,0.1,0.05,0,0,0,0.1,0.04039,0,0.05,0,0
0.8079,0.040395,0.1,0.05,0,0,0,0.1,0.040395,0,0.05,0,0
0.808,0.0404,0.1,0.05,0,0,0,0.1,0.0404,0,0.05,0,0
0.8081,0.040405,0.1,0.05,0,0,0,0.1,0.040405,0,0.05,0,0
0.8082,0.04041,0.1,0.05,0,0,0,0.1,0.04041,0,0.05,0,0
0.8083,0.040415,0.1,0.05,0,0,0,0.1,0.040415,0,0.05,0,0
0.8084,0.04042,0.1,0.05,0,0,0,0.1,0.04042,0,0.05,0,0
0.8085,0.040425,0.1,0.05,0,0,0,0.1,0.040425,0,0.05,0,0
0.8086,0.04043,0.1,0.05,0,0,0,0.1,0.04043,0,0.05,0,0
0.8087,0.040435,0.1,0.05,0,0,0,0.1,0.040435,0,0.05,0,0
0.8088,0.04044,0.1,0.05,0,0,0,0.1,0.04044,0,0.05,0,0
0.8089,0.040445,0.1,0.05,0,0,0,0.1,0.040445,0,0.05,0,0
0.809,0.04045,0.1,0.05,0,0,0,0.1,0.04045,0,0.05,0,0
0.8091,0.040455,0.1,0.05,0,0,0,0.1,0.040455,0,0.05,0,0
0.8092,0.04046,0.1,0.05,0,0,0,0.1,0.04046,0,0.05,0,0
0.8093,0.040465,0.1,0.05,0,0,0,0.1,0.040465,0,0.05,0,0
0.8094,0.04047,0.1,0.05,0,0,0,0.1,0.04047,0,0.05,0,0
0.8095,0.040475,0.1,0.05,0,0,0,0.1,0.040475,0,0.05,0,0
0.8096,0.04048,0.1,0.05,0,0,0,0.1,0.04048,0,0.05,0,0
0.8097,0.040485,0.1,0.05,0,0,0,0.1,0.040485,0,0.05,0,0
0.8098,0.04049,0.1,0.05,0,0,0,0.1,0.04049,0,0.05,0,0
0.8099,0.040495,0.1,0.05,0,0,0,0.1,0.040495,0,0.05,0,0
0.81,0.0405,0.1,0.05,0,0,0,0.1,0.0405,0,0.05,0,0
0.8101,0.040505,0.1,0.05,0,0,0,0.1,0.040505,0,0.05,0,0
0.8102,0.04051,0.1,0.05,0,0,0,0.1,0.04051,0,0.05,0,0
0.8103,0.040515,0.1,0.05,0,0,0,0.1,0.040515,0,0.05,0,0
0.8104,0.04052,0.1,0.05,0,0,0,0.1,0.04052,0,0.05,0,0
0.8105,0.040525,0.1,0.05,0,0,0,0.1,0.040525,0,0.05,0,0
0.8106,0.04053,0.1,0.05,0,0,0,0.1,0.04053,0,0.05,0,0
0.8107,0.040535,0.1,0.05,0,0,0,0.1,0.040535,0,0.05,0,0
0.8108,0.04054,0.1,0.05,0,0,0,0.1,0.04054,0,0.05,0,0
0.8109,0.040545,0.1,0.05,0,0,0,0.1,0.040545,0,0.05,0,0
0.811,0.04055,0.1,0.05,0,0,0,0.1,0.04055,0,0.05,0,0
0.8111,0.040555,0.1,0.05,0,0,0,0.1,0.040555,0,0.05,0,0
0.8112,0.04056,0.1,0.05,0,0,0,0.1,0.04056,0,0.05,0,0
0.8113,0.040565,0.1,0.05,0,0,0,0.1,0.040565,0,0.05,0,0
0.8114,0.04057,0.1,0.05,0,0,0,0.1,0.04057,0,0.05,0,0
0.8115,0.040575,0.1,0.05,0,0,0,0.1,0.040575,0,0.05,0,0
0.8116,0.04058,0.1,0.05,0,0,0,0.1,0.04058,0,0.05,0,0
0.8117,0.040585,0.1,0.05,0,0,0,0.1,0.040585,0,0.05,0,0
0.8118,0.04059,0.1,0.05,0,0,0,0.1,0.04059,0,0.05,0,0
0.8119,0.040595,0.1,0.05,0,0,0,0.1,0.040595,0,0.05,0,0
0.812,0.0406,0.1,0.05,0,0,0,0.1,0.0406,0,0.05,0,0
0.8121,0.040605,0.1,0.05,0,0,0,0.1,0.040605,0,0.05,0,0
0.8122,0.04061,0.1,0.05,0,0,0,0.1,0.04061,0,0.05,0,0
0.8123,0.040615,0.1,0.05,0,0,0,0.1,0.040615,0,0.05,0,0
